Trans. Date,Post Date,Description,Amount,Category
06/28/2020,06/28/2020,"CASEYS OLATHE OLATHE KS",28.96,"Gasoline"
06/29/2020,06/29/2020,"CHEESECAKE OVERLAND PARK OVERLAND PARKKS",22.44,"Restaurants"
06/29/2020,06/29/2020,"HARRYS 888-212-6855 888-212-6855 NY",21.00,"Merchandise"
06/30/2020,06/30/2020,"AMERICAN GUNNER 720-619-8238 CO",29.95,"Merchandise"
06/30/2020,06/30/2020,"AMZN MKTP US*MS2BN5YG2 AMZN.COM/BILLWA70H73DKJOR1",6.99,"Merchandise"
06/30/2020,06/30/2020,"SQ *MANNA MEADOWS ALPA GOSQ.COM KS0001152921509300811211",20.00,"Supermarkets"
06/30/2020,06/30/2020,"TARGET.COM * 800-591-3869 MN",27.60,"Merchandise"
07/01/2020,07/01/2020,"IPSY GLAM BAG HELP.IPSY.COMCA10064OFA",12.00,"Merchandise"
07/01/2020,07/01/2020,"TARGET OLATHE KS",71.10,"Supermarkets"
07/02/2020,07/02/2020,"ALDI 46051 OVERLAND PAR KS",96.83,"Supermarkets"
07/02/2020,07/02/2020,"AMAZON.COM*MJ6P20OI2 AMZN.COM/BILLWA727D22O18BB",9.84,"Merchandise"
07/02/2020,07/02/2020,"DOLLAR TREE OVERLAND PARKKS",8.00,"Merchandise"
07/02/2020,07/02/2020,"FRIENDS LIQUOR OVERLAND PARKKS",74.77,"Merchandise"
07/02/2020,07/02/2020,"SQ *THE BERRY PATCH CLEVELAND MO0002305843013018661485",6.31,"Supermarkets"
07/02/2020,07/02/2020,"STARBUCKS 800-782-7282 WA814324818C2ZAPWJ",15.00,"Restaurants"
07/03/2020,07/03/2020,"AMAZON WEB SERVICES AWS.AMAZON.COWA7740KBXQ79Y",10.75,"Services"
07/03/2020,07/03/2020,"FIREWORK MANIA 1 SPRING HILL KS",106.23,"Merchandise"
07/04/2020,07/04/2020,"HOBBY-LOBBY #0020 OVERLAND PARKKS",25.69,"Merchandise"
07/04/2020,07/04/2020,"HOMEGOODS #0771 OVERLAND PARKKS",6.62,"Merchandise"
07/04/2020,07/04/2020,"HOMEGOODS #0771 OVERLAND PARKKS",200.11,"Merchandise"
07/04/2020,07/04/2020,"HY-VEE OLATHE 1463 OLATHE KS",16.39,"Supermarkets"
07/05/2020,07/05/2020,"FRIENDS LIQUOR OVERLAND PARKKS",9.73,"Merchandise"
07/05/2020,07/05/2020,"FRS TAC LLC 800-748-4949 NERC41527117",53.46,"Travel/ Entertainment"
07/05/2020,07/05/2020,"OLD NAVY US 5765 OVERLAND PARKKS00592R",26.16,"Merchandise"
07/05/2020,07/05/2020,"SOMA 239-274-4018 FL",51.38,"Merchandise"
07/05/2020,07/05/2020,"SONICDRIVEINSTORE.COM 877-828-7868 OK",1.71,"Restaurants"
07/05/2020,07/05/2020,"TRADER JOE'S #723 QPS LEAWOOD KS",102.12,"Supermarkets"
07/06/2020,07/06/2020,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0UFUDZL",1.99,"Merchandise"
07/06/2020,07/06/2020,"HOBBY-LOBBY #0075 OLATHE KS",14.82,"Merchandise"
07/06/2020,07/06/2020,"K MACHOS MEXICAN REST #2 OVERLAND PARKKS",35.01,"Restaurants"
07/06/2020,07/06/2020,"MARSHALLS #0609 OLATHE KS",96.06,"Merchandise"
07/06/2020,07/08/2020,"MARSHALLS #0609 OLATHE KS",-28.73,"Payments and Credits"
07/07/2020,07/07/2020,"GOV*KS DMV 800-268-9153 KSGOV*KS DMV",201.52,"Government Services"
07/07/2020,07/07/2020,"GOV*KS DMV 800-268-9153 KSGOV*KS DMV",476.88,"Government Services"
07/07/2020,07/07/2020,"J CREW 800-562-0258 VA",39.41,"Merchandise"
07/08/2020,07/08/2020,"ACT*OLATHE PARKS REC 913-9718600 KSTQTIJECW78029018",20.00,"Government Services"
07/08/2020,07/08/2020,"TARGET.COM * 800-591-3869 MN",43.98,"Merchandise"
07/09/2020,07/09/2020,"AMAZON PRIME*MJ2VB37E1 AMZN.COM/BILLWA5KJAWU3FPHN",12.99,"Merchandise"
07/09/2020,07/09/2020,"KCUC CBO 913-341-7985 KS",137.00,"Medical Services"
07/09/2020,07/09/2020,"SONICDRIVEINSTORE.COM 877-828-7868 OK",9.13,"Restaurants"
07/10/2020,07/10/2020,"ATHLETA ONLINE GROVEPORT OH",13.68,"Merchandise"
07/10/2020,07/10/2020,"ATHLETA ONLINE GROVEPORT OH",113.84,"Merchandise"
07/10/2020,07/10/2020,"ATHLETA ONLINE GROVEPORT OH",383.11,"Merchandise"
07/10/2020,07/10/2020,"OLATHE DCJ RAM 913-780-3700 KS",1367.40,"Automotive"
07/10/2020,07/10/2020,"PAPA MURPHY'S KS008 OLO 913-897-0008 KS",36.00,"Restaurants"
07/10/2020,07/12/2020,"SQ *MANNA MEADOWS ALPA GOSQ.COM KS0001152921509300811211",-20.00,"Payments and Credits"
07/12/2020,07/12/2020,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",40.95,"Merchandise"
07/12/2020,07/12/2020,"CASEYS OLATHE OLATHE KS",37.91,"Gasoline"
07/12/2020,07/12/2020,"TAPTHRU ONLINE ORDER 913-605-6581 KS",51.06,"Restaurants"
07/13/2020,07/13/2020,"HOBBY-LOBBY #0075 OLATHE KS",36.93,"Merchandise"
07/13/2020,07/13/2020,"INSTACART*ALDI 8882467822 CA",75.45,"Supermarkets"
07/13/2020,07/13/2020,"NORDSTROM DIRECT #0808 CEDAR RAPIDS IA",64.04,"Department Stores"
07/14/2020,07/14/2020,"LULULEMONCOM* 877-263-9300 CA88942691PC1NBK6B",76.23,"Merchandise"
07/14/2020,07/14/2020,"TARGET.COM * 800-591-3869 MN",4.19,"Merchandise"
07/14/2020,07/14/2020,"TARGET.COM * 800-591-3869 MN",5.87,"Merchandise"
07/14/2020,07/14/2020,"TARGET.COM * 800-591-3869 MN",7.32,"Merchandise"
07/14/2020,07/14/2020,"TARGET.COM * 800-591-3869 MN",17.60,"Merchandise"
07/15/2020,07/15/2020,"AMAZON.COM*MV0598CD0 AMZN.COM/BILLWA6BNSYM4F9FX",35.04,"Merchandise"
07/15/2020,07/15/2020,"AMZN MKTP US*MV5ZD8CK0 AMZN.COM/BILLWA4VOXEETJGA5",13.23,"Merchandise"
07/15/2020,07/15/2020,"INTERNET PAYMENT - THANK YOU",-6610.28,"Payments and Credits"
07/15/2020,07/15/2020,"METCALF DISCOUNT LIQUOR2 OLATHE KS",43.17,"Merchandise"
07/15/2020,07/15/2020,"TARGET OVERLAND PARKKS",54.64,"Supermarkets"
07/15/2020,07/17/2020,"THE HOME DEPOT #2209 OVERLAND PARKKS",-108.38,"Payments and Credits"
07/16/2020,07/17/2020,"HOBBY-LOBBY #0075 OLATHE KS",47.14,"Merchandise"
07/16/2020,07/17/2020,"PRIME VIDEO*MJ26X2RN2 888-802-3080 WA7BU9L9YYFKR",7.99,"Merchandise"
07/16/2020,07/17/2020,"PRIME VIDEO*MV06H20C1 888-802-3080 WA76ZQOCKSQDL",3.99,"Merchandise"
07/18/2020,07/18/2020,"ALDI 46051 OVERLAND PAR KS",84.60,"Supermarkets"
07/18/2020,07/18/2020,"ATHLETA US 7599 LEAWOOD KS01863R",56.72,"Merchandise"
07/18/2020,07/18/2020,"FH* LAKE PERRY YACHT 855-495-5551 KS",590.20,"Travel/ Entertainment"
07/18/2020,07/18/2020,"FRIENDS LIQUOR OVERLAND PARKKS",9.73,"Merchandise"
07/18/2020,07/18/2020,"HY-VEE OLATHE 1463 OLATHE KS",5.46,"Supermarkets"
07/18/2020,07/20/2020,"ATHLETA ONLINE 877-328-4538 OH",-65.68,"Payments and Credits"
07/18/2020,07/20/2020,"ATHLETA ONLINE 877-328-4538 OH",-43.09,"Payments and Credits"
07/18/2020,07/20/2020,"ATHLETA ONLINE 877-328-4538 OH",-32.83,"Payments and Credits"
07/18/2020,07/20/2020,"ATHLETA ONLINE 877-328-4538 OH",-12.92,"Payments and Credits"
07/19/2020,07/19/2020,"SQ *1KC BY AMELIA'S DE OVERLAND PARKKS0002305843013060776633",50.00,"Merchandise"
07/19/2020,07/19/2020,"TRADER JOE'S #723 QPS LEAWOOD KS",73.59,"Supermarkets"
07/20/2020,07/20/2020,"JOCO PARK REC DISTRIC SHAWNEE MISSIKS",60.00,"Government Services"
07/21/2020,07/21/2020,"ARBOR CREEK WINE AND SPI OLATHE KS",18.11,"Merchandise"
07/21/2020,07/21/2020,"SQ *CARMEN'S COCINA II OLATHE KS0002305843013065985614",28.25,"Restaurants"
07/21/2020,07/21/2020,"TARGET.COM * 800-591-3869 MN",17.69,"Merchandise"
07/22/2020,07/22/2020,"INSTACART*ALDI 8882467822 CA",50.43,"Supermarkets"
07/22/2020,07/22/2020,"MCDONALD'S F10885 OVERLAND PARKKS",7.83,"Restaurants"
07/22/2020,07/22/2020,"PAYPAL *JIEGUOFEI 402-935-7733 CA",29.94,"Merchandise"
07/23/2020,07/23/2020,"WALGREENS #6112 OLATHE KS",143.89,"Merchandise"
07/24/2020,07/24/2020,"ANNTAYLOR LOFT.COM #612 800-342-5266 CT",55.70,"Merchandise"
07/24/2020,07/24/2020,"DISNEYPLUS 888-905-7888 CADISNEYPLUS",7.64,"Merchandise"
07/24/2020,07/24/2020,"FRIENDS LIQUOR OVERLAND PARKKS",49.88,"Merchandise"
07/24/2020,07/24/2020,"LAMARS DONUTS KU OVERLAND PARKKS",8.58,"Restaurants"
07/24/2020,07/24/2020,"OLD NAVY ON-LINE GROVEPORT OH",175.18,"Merchandise"
07/24/2020,07/24/2020,"TARGET OVERLAND PARKKS",56.01,"Supermarkets"
07/25/2020,07/25/2020,"CHEWY.COM 800-672-4399 FLPMT-JYULXCPN6B",68.55,"Merchandise"
07/25/2020,07/25/2020,"INSTACART*ALDI 8882467822 CA",77.35,"Supermarkets"
07/26/2020,07/26/2020,"AMZN MKTP US*MV9E07BB2 AMZN.COM/BILLWA6JAVEUDRL7A",12.99,"Merchandise"
07/26/2020,07/26/2020,"APPLE.COM/BILL 866-712-7753 CAMSSGM2YJJJA0",2.99,"Merchandise"
07/26/2020,07/26/2020,"GARRY GRIBBLES RUNNING S OVERLAND PARKKS",189.29,"Merchandise"
07/27/2020,07/27/2020,"OLD NAVY ON-LINE GROVEPORT OH",3.94,"Merchandise"
07/28/2020,07/28/2020,"FRIENDS LIQUOR OVERLAND PARKKS",43.27,"Merchandise"
07/28/2020,07/28/2020,"HY-VEE GAS OV PK 5509 OVERLAND PARKKS",33.14,"Gasoline"
07/28/2020,07/28/2020,"OLD NAVY ON-LINE GROVEPORT OH",28.57,"Merchandise"
07/28/2020,07/28/2020,"SQ *TAD'S SHAVED ICE-O LAWRENCE KS0001152921509367848803",8.16,"Restaurants"
07/29/2020,07/29/2020,"FBPAY 4PAWSFORABILIT DONATE.FB.COMCAP3143266429121308",20.00,"Services"
07/30/2020,07/30/2020,"GOODWILL 220 OF W MISSOU OVERLAND PARKKS",30.00,"Merchandise"
07/30/2020,07/30/2020,"JIMMY JOHNS - 822 OVERLAND PARKKS",6.60,"Restaurants"
07/31/2020,07/31/2020,"LAMARS DONUTS KU OVERLAND PARKKS",6.42,"Restaurants"
08/01/2020,08/01/2020,"AIRBNB HMDBFQCKDZ 855-424-7262 CA",170.04,"Travel/ Entertainment"
08/01/2020,08/01/2020,"BILLIE, INC. 8888207422 NY",9.85,"Services"
08/01/2020,08/01/2020,"FIVE GUYS KS 0281 QSR OLATHE KS",36.84,"Restaurants"
08/01/2020,08/01/2020,"INSTACART*ALDI 8882467822 CA",89.60,"Supermarkets"
08/01/2020,08/01/2020,"IPSY GLAM BAG HELP.IPSY.COMCA1009J0RD",12.00,"Merchandise"
08/01/2020,08/01/2020,"MEYER MUSIC CO OVERLAND PARKKS",101.99,"Merchandise"
08/02/2020,08/02/2020,"AMZN MKTP US*MF2UB1XP1 AMZN.COM/BILLWA3Z33XTSLPUD",32.31,"Merchandise"
08/02/2020,08/02/2020,"AMZN MKTP US*MF2UR1ZV0 AMZN.COM/BILLWA2VB5UC928TW",18.19,"Merchandise"
08/02/2020,08/02/2020,"TRADER JOE'S #723 QPS LEAWOOD KS",73.36,"Supermarkets"
08/03/2020,08/03/2020,"AMAZON WEB SERVICES AWS.AMAZON.COWA1CJM5XJ5R9X",10.72,"Services"
08/03/2020,08/03/2020,"DAIRY QUEEN #11581 OLATHE KS",11.46,"Restaurants"
08/03/2020,08/03/2020,"RED BRIDGE ROAD KANSAS CITY MO",34.84,"Gasoline"
08/03/2020,08/03/2020,"TARGET.COM * 800-591-3869 MN",40.65,"Merchandise"
08/04/2020,08/04/2020,"KS.GOV PAYMENT 800-452-6727 KS",73.00,"Government Services"
08/05/2020,08/05/2020,"GENESIS HEALTH CLUBS 63 3166813010 KS",53.46,"Travel/ Entertainment"
08/05/2020,08/05/2020,"HORIZON MENTAL HEALTH 785-740-4647 KS",160.00,"Medical Services"
08/05/2020,08/05/2020,"POTTERYBARN.COM 800-922-9934 CA301102140706",1038.04,"Merchandise"
08/05/2020,08/05/2020,"SQ *TAD'S SHAVED ICE-O LAWRENCE KS0002305843013102302125",9.25,"Restaurants"
08/05/2020,08/05/2020,"TRADER JOE'S #723 QPS LEAWOOD KS",31.53,"Supermarkets"
08/06/2020,08/06/2020,"AUDIBLE*MF0B20PW0 AMZN.COM/BILLNJ5LFAZD2331X",14.95,"Merchandise"
08/06/2020,08/06/2020,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0UMPX2H",1.99,"Services"
08/06/2020,08/06/2020,"TARGET.COM * 800-591-3869 MN",15.00,"Merchandise"
08/06/2020,08/06/2020,"TARGET.COM * 800-591-3869 MN",70.99,"Merchandise"
08/07/2020,08/07/2020,"FRIENDS LIQUOR OVERLAND PARKKS",45.43,"Merchandise"
08/07/2020,08/07/2020,"LAMARS DONUTS KU OVERLAND PARKKS",4.03,"Restaurants"
08/07/2020,08/07/2020,"SQ *PHO SAI GON OVERLAND PARKKS0002305843013106750054",15.70,"Restaurants"
08/08/2020,08/08/2020,"ACT*OLATHE PARKS REC 913-9718600 KSTVA1IUVT73759264",10.00,"Government Services"
08/08/2020,08/08/2020,"AMZN MKTP US*MF9DN4VX2 AMZN.COM/BILLWA9QVR49EQXL5",23.78,"Merchandise"
08/08/2020,08/08/2020,"GAP OUTLET.COM 2679 GROVEPORT OH",12.38,"Merchandise"
08/08/2020,08/08/2020,"HOBBY-LOBBY #0075 OLATHE KS",12.80,"Merchandise"
08/08/2020,08/08/2020,"HY-VEE OLATHE 1463 OLATHE KS",10.71,"Supermarkets"
08/08/2020,08/08/2020,"INSTACART*ALDI 8882467822 CA",77.37,"Supermarkets"
08/08/2020,08/08/2020,"MINIT MART EG 772 OLATHE KS",33.18,"Gasoline"
08/09/2020,08/09/2020,"AMAZON PRIME*MF89O7H42 AMZN.COM/BILLWA1NY7H1GICSM",12.99,"Merchandise"
08/09/2020,08/09/2020,"AMZN MKTP US*MF26L8RV1 AMZN.COM/BILLWA2KSPVSOREM8",12.91,"Merchandise"
08/10/2020,08/10/2020,"GAP OUTLET.COM 2679 GROVEPORT OH",44.21,"Merchandise"
08/10/2020,08/10/2020,"JIMMY JOHNS # 822 - E OVERLAND PARKKS",12.14,"Restaurants"
08/11/2020,08/11/2020,"HORIZON MENTAL HEALTH 785-740-4647 KS",160.00,"Medical Services"
08/11/2020,08/11/2020,"HY-VEE OLATHE 1463 OLATHE KS",13.06,"Supermarkets"
08/11/2020,08/11/2020,"INSTACART*ALDI 8882467822 CA",51.19,"Supermarkets"
08/11/2020,08/11/2020,"LATE FEE",29.00,"Fees"
08/11/2020,08/11/2020,"SONIC DRIVE IN #3317 STANLEY KS",5.09,"Restaurants"
08/12/2020,08/12/2020,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",40.95,"Merchandise"
08/12/2020,08/12/2020,"SM PHYS GROUP 913-6768400 KS",25.00,"Medical Services"
08/12/2020,08/12/2020,"WALGREENS #6112 OLATHE KS",59.99,"Merchandise"
08/13/2020,08/13/2020,"ALDI 46051 OVERLAND PAR KS",115.60,"Supermarkets"
08/13/2020,08/13/2020,"WWW COSTCO COM 800-955-2292 WA00847313081738",153.26,"Warehouse Clubs"
08/14/2020,08/14/2020,"LAMARS DONUTS KU OVERLAND PARKKS",4.03,"Restaurants"
08/14/2020,08/14/2020,"STAR FUEL CENTERS 443 OVERLAND PARKKS",36.70,"Gasoline"
08/14/2020,08/14/2020,"TARGET OVERLAND PARKKS",46.90,"Supermarkets"
08/14/2020,08/14/2020,"TARGET.COM * 800-591-3869 MN",10.00,"Merchandise"
08/14/2020,08/14/2020,"TARGET.COM * 800-591-3869 MN",41.51,"Merchandise"
08/14/2020,08/16/2020,"TARGET OVERLAND PARKKS",-12.92,"Payments and Credits"
08/15/2020,08/15/2020,"MADEWELL.COM 866-544-1937 NY",16.54,"Merchandise"
08/15/2020,08/15/2020,"SQ *CARMEN'S COCINA II OLATHE KS0002305843013127803219",23.26,"Restaurants"
08/15/2020,08/15/2020,"SQ *KC WINE CO OLATHE KS0001152921509412597981",38.66,"Supermarkets"
08/15/2020,08/15/2020,"STARBUCKS 800-782-7282 WA76595801PDKS5IYA",10.00,"Restaurants"
08/15/2020,08/17/2020,"ACT CITYOFOLATHE OLATHE KSTWFYPZ8612769364",5.00,"Government Services"
08/15/2020,08/17/2020,"CVS/PHARMACY #05274 OLATHE KS",15.85,"Merchandise"
08/15/2020,08/17/2020,"SAWASDEE THAI CUISINE OVERLAND PARKKS",30.00,"Restaurants"
08/15/2020,08/17/2020,"WALGREENS #6112 OLATHE KS",26.25,"Merchandise"
08/16/2020,08/16/2020,"INTEREST CHARGE ON PURCHASES",32.73,"Interest"
08/16/2020,08/17/2020,"INSTACART*ALDI 8882467822 CA",60.17,"Supermarkets"
08/17/2020,08/17/2020,"TARGET OVERLAND PARKKS",33.58,"Supermarkets"
08/17/2020,08/18/2020,"TARGET OVERLAND PARKKS",-30.54,"Payments and Credits"
08/18/2020,08/18/2020,"HY-VEE OLATHE 1463 OLATHE KS",16.39,"Supermarkets"
08/19/2020,08/19/2020,"CASHBACK BONUS REDEMPTION PYMT/STMT CRDT",-144.86,"Awards and Rebate Credits"
08/19/2020,08/19/2020,"FRIENDS LIQUOR OVERLAND PARKKS",22.71,"Merchandise"
08/19/2020,08/19/2020,"INTERNET PAYMENT - THANK YOU",-5519.60,"Payments and Credits"
08/19/2020,08/19/2020,"TST* NOTHING BUNDT CAKES OVERLAND PARKKS",54.50,"Restaurants"
08/21/2020,08/21/2020,"ACT*OLATHE PARKS REC 913-9718600 KSTXT92K5T41992626",20.00,"Government Services"
08/21/2020,08/21/2020,"LAMARS DONUTS KU OVERLAND PARKKS",5.10,"Restaurants"
08/21/2020,08/21/2020,"MESSENGER TOTAL PROMO 7853925133 KS",16.42,"Merchandise"
08/21/2020,08/21/2020,"SQ *PHO SAI GON OVERLAND PARKKS0001152921509426592199",13.62,"Restaurants"
08/21/2020,08/21/2020,"TARGET OVERLAND PARKKS",48.88,"Supermarkets"
08/22/2020,08/22/2020,"ACT CITYOFOLATHE OLATHE KSTXJK0ELO05241619",5.00,"Government Services"
08/22/2020,08/22/2020,"INSTACART*ALDI 8882467822 CA",86.67,"Supermarkets"
08/22/2020,08/22/2020,"STORY LLC FAIRWAY KS",218.28,"Restaurants"
08/23/2020,08/23/2020,"AMZN MKTP US*MM4MC05D2 AMZN.COM/BILLWA1XNQMT9TP28",88.50,"Merchandise"
08/23/2020,08/23/2020,"TARGET OVERLAND PARKKS",16.63,"Supermarkets"
08/23/2020,08/23/2020,"TRADER JOE'S #723 QPS LEAWOOD KS",81.65,"Supermarkets"
08/24/2020,08/24/2020,"AMZN MKTP US*MM7877BA2 AMZN.COM/BILLWA6H18CRNBU6H",5.65,"Merchandise"
08/24/2020,08/24/2020,"CASEYS OLATHE OLATHE KS",37.27,"Gasoline"
08/24/2020,08/24/2020,"DISNEYPLUS 888-905-7888 CADISNEYPLUS",7.64,"Merchandise"
08/24/2020,08/24/2020,"FRIENDS LIQUOR OVERLAND PARKKS",28.12,"Merchandise"
08/24/2020,08/24/2020,"HOBBY-LOBBY #0075 OLATHE KS",26.23,"Merchandise"
08/25/2020,08/25/2020,"HY-VEE OLATHE 1463 OLATHE KS",11.47,"Supermarkets"
08/25/2020,08/25/2020,"PARTY CITY 938 OVERLAND PARKKS02531R",31.04,"Merchandise"
08/26/2020,08/26/2020,"ANNTAYLOR LOFT.COM #612 800-342-5266 CT",133.02,"Merchandise"
08/27/2020,08/27/2020,"APPLE.COM/BILL 866-712-7753 CAMSSGXFHSN6A0",2.99,"Merchandise"
08/27/2020,08/27/2020,"MCDONALD'S F8013 OVERLAND PARKKS",5.65,"Restaurants"
08/28/2020,08/28/2020,"CHEWY.COM 800-672-4399 FLPMT-QKZESZTALS",68.55,"Merchandise"
08/28/2020,08/28/2020,"INSTACART*ALDI 8882467822 CA",106.14,"Supermarkets"
08/28/2020,08/28/2020,"JOSE PEPPERS OLATHE OLATHE KS",27.85,"Restaurants"
08/28/2020,08/28/2020,"LAMARS DONUTS KU OVERLAND PARKKS",6.17,"Restaurants"
08/28/2020,08/28/2020,"SONIC DRIVE IN #3317 9136853600 KS",10.07,"Restaurants"
08/28/2020,08/28/2020,"SONIC DRIVE IN #3317 STANLEY KS",2.28,"Restaurants"
08/29/2020,08/29/2020,"LCA*LABCORP 8008456167 800-845-6167 NC000847503875",46.00,"Medical Services"
08/30/2020,08/30/2020,"HY-VEE OLATHE 1463 OLATHE KS",14.75,"Supermarkets"
08/30/2020,08/30/2020,"STARBUCKS STORE 11626 OLATHE KS782752",9.74,"Restaurants"
08/30/2020,08/30/2020,"TARGET.COM * 800-591-3869 MN",13.88,"Merchandise"
08/30/2020,08/30/2020,"TRADER JOE'S #723 QPS LEAWOOD KS",20.67,"Supermarkets"
09/01/2020,09/01/2020,"INSTACART*ALDI 8882467822 CA",40.57,"Supermarkets"
09/01/2020,09/02/2020,"HORIZON MENTAL HEALTH HIAWATHA KS",-320.00,"Payments and Credits"
09/03/2020,09/03/2020,"AMAZON WEB SERVICES AWS.AMAZON.COWA40JNMGNFQL1",10.73,"Services"
09/03/2020,09/03/2020,"INTERNET PAYMENT - THANK YOU",-1033.14,"Payments and Credits"
09/03/2020,09/03/2020,"SQ *JESSIE OLATHE KS0001152921509467446602",120.00,"Services"
09/04/2020,09/04/2020,"AMZN MKTP US*MU92H5PW2 AMZN.COM/BILLWA1MYGPU536UO",6.94,"Merchandise"
09/04/2020,09/04/2020,"FRIENDS LIQUOR OVERLAND PARKKS",53.76,"Merchandise"
09/04/2020,09/04/2020,"LAMARS DONUTS KU OVERLAND PARKKS",20.80,"Restaurants"
09/04/2020,09/04/2020,"SUNSET GRILL OVERLAND PARKKS",39.64,"Restaurants"
09/05/2020,09/05/2020,"HOBBY-LOBBY #0075 OLATHE KS",12.01,"Merchandise"
09/05/2020,09/05/2020,"HY-VEE OLATHE 1463 OLATHE KS",28.10,"Supermarkets"
09/05/2020,09/05/2020,"MEYER MUSIC CO OVERLAND PARKKS",61.99,"Merchandise"
09/05/2020,09/05/2020,"STAPLES 00118471105 OVERLAND PARKKS",26.45,"Merchandise"
09/05/2020,09/05/2020,"TARGET OVERLAND PARKKS",70.18,"Supermarkets"
09/06/2020,09/06/2020,"AMAZON.COM*MU02E4J70 AMZN.COM/BILLWA6734VRCS016",6.43,"Merchandise"
09/06/2020,09/06/2020,"AMZN MKTP US*MU2YQ6M72 AMZN.COM/BILLWA7GT2GSKQTM6",7.06,"Merchandise"
09/06/2020,09/06/2020,"AMZN MKTP US*MU84A0JV0 AMZN.COM/BILLWA39PNRP3FCLS",7.06,"Merchandise"
09/06/2020,09/06/2020,"AMZN MKTP US*MU94M4241 AMZN.COM/BILLWABTSTX3W7AB1",44.84,"Merchandise"
09/06/2020,09/06/2020,"AUDIBLE*MU24J0JT0 AMZN.COM/BILLNJ2UDDCU4RWZ4",14.95,"Merchandise"
09/06/2020,09/06/2020,"GOOGLE *GOOGLE STORAGE 855-836-3987 CAP0VLDSWG",1.99,"Merchandise"
09/06/2020,09/06/2020,"KWIK SHOP #0782 LENEXA KS",31.84,"Gasoline"
09/06/2020,09/06/2020,"MINIT MART EG 772 OLATHE KS",5.45,"Gasoline"
09/06/2020,09/06/2020,"MINIT MART EG 772 OLATHE KS",30.89,"Gasoline"
09/06/2020,09/06/2020,"SCOOTER'S COFFEE LENEXA KS",5.41,"Restaurants"
09/06/2020,09/06/2020,"WAL-MART SC - #0577 OLATHE KS",83.95,"Merchandise"
09/07/2020,09/07/2020,"AMAZON.COM*MU2E97AM0 AMZN.COM/BILLWA2BFEH5DMKOJ",16.96,"Merchandise"
09/07/2020,09/07/2020,"AMAZON.COM*MU7WF1HB2 AMZN.COM/BILLWA76JQRH85PLO",16.75,"Merchandise"
09/07/2020,09/07/2020,"INSTACART*ALDI 8882467822 CA",66.77,"Supermarkets"
09/07/2020,09/09/2020,"LOFT 1710 OAK PARK MALL OVERLAND PARKKS",-87.94,"Payments and Credits"
09/08/2020,09/08/2020,"AMAZON.COM*MU5VQ2BR2 AMZN.COM/BILLWA7FU8VFO8ZST",21.84,"Merchandise"
09/08/2020,09/08/2020,"GENESIS HEALTH CLUBS 63 3166813010 KS",53.46,"Travel/ Entertainment"
09/09/2020,09/09/2020,"AMAZON PRIME*MU1JY8X60 AMZN.COM/BILLWA2X6QSB3BDZW",12.99,"Merchandise"
09/10/2020,09/10/2020,"INSTACART*ALDI 8882467822 CA",48.46,"Supermarkets"
09/11/2020,09/11/2020,"OT* SOMERSET RIDGE 8003116623 TX",23.11,"Travel/ Entertainment"
09/11/2020,09/11/2020,"SAWASDEE THAI CUISINE OVERLAND PARKKS",16.09,"Restaurants"
09/12/2020,09/12/2020,"BANFIELD-PET*WPPAYMENT 866-894-7927 WA",40.95,"Merchandise"
09/12/2020,09/12/2020,"LOWE'S OF OLATHE, KS 913-397-7070 KS",181.86,"Home Improvement"
09/12/2020,09/12/2020,"LOWE'S OF OLATHE, KS OLATHE KS",185.01,"Home Improvement"
09/12/2020,09/12/2020,"TARGET OVERLAND PARKKS",24.31,"Supermarkets"
09/12/2020,09/12/2020,"TST* MCLAIN S BAKERY - O OVERLAND PARKKS",3.27,"Restaurants"
09/12/2020,09/12/2020,"TST* MCLAIN S BAKERY - O OVERLAND PARKKS",3.62,"Restaurants"
09/12/2020,09/14/2020,"OT* SOMERSET RIDGE 8003116623 TX",-23.11,"Payments and Credits"
09/14/2020,09/14/2020,"AMZN MKTP US*M41NY4ON2 AMZN.COM/BILLWA67W8NRNEOES",18.99,"Merchandise"
09/14/2020,09/14/2020,"WALGREENS #6112 OLATHE KS",3.31,"Merchandise"
09/15/2020,09/15/2020,"CENTURY MA* LAKEWOOD M 2149454000 KS",16.40,"Merchandise"
09/15/2020,09/15/2020,"INSTACART*ALDI 8882467822 CA",56.43,"Supermarkets"
09/15/2020,09/15/2020,"INTERNET PAYMENT - THANK YOU",-1294.87,"Payments and Credits"
09/15/2020,09/17/2020,"STAR FUEL CENTERS 443 OVERLAND PARKKS",37.94,"Gasoline"
09/16/2020,09/17/2020,"HY-VEE OLATHE 1463 OLATHE KS",40.36,"Supermarkets"
09/16/2020,09/17/2020,"SAWASDEE THAI CUISINE OVERLAND PARKKS",11.73,"Restaurants"
09/16/2020,09/17/2020,"STAR FUEL CENTERS 443 OVERLAND PARKKS",34.49,"Gasoline"
09/17/2020,09/17/2020,"STARBUCKS STORE 13646 OVERLAND PARKKS726118",2.45,"Restaurants"
09/17/2020,09/17/2020,"ZAP*6PM.COM 888-676-2660 NV4PTKGXFW6JQ",172.94,"Merchandise"
